sim,time,trap.id,nmales,ntrees,type,lure
502,48,88,4,3,rand2,50
503,66,17,12,14,rand2,50
504,50,97,11,16,rand2,50
505,68,81,44,6,rand2,50
506,52,91,14,6,rand2,50
507,46,47,3,8,rand2,50
508,52,32,16,8,rand2,50
509,73,22,112,44,rand2,50
510,56,58,16,11,rand2,50
511,52,4,12,4,rand2,50
512,53,6,8,8,rand2,50
513,53,93,11,6,rand2,50
514,51,66,15,5,rand2,50
515,53,59,13,15,rand2,50
516,64,79,13,10,rand2,50
517,56,14,5,10,rand2,50
518,60,42,18,5,rand2,50
519,55,88,11,8,rand2,50
520,56,81,13,5,rand2,50
521,45,97,8,5,rand2,50
522,41,77,6,2,rand2,50
523,48,91,5,5,rand2,50
524,63,39,12,5,rand2,50
525,62,51,16,9,rand2,50
526,69,93,54,10,rand2,50
527,59,74,19,6,rand2,50
528,66,47,15,19,rand2,50
529,42,97,8,1,rand2,50
530,46,91,3,3,rand2,50
531,53,42,17,6,rand2,50
532,61,39,15,15,rand2,50
533,70,11,75,18,rand2,50
534,75,12,156,17,rand2,50
535,72,76,79,10,rand2,50
536,55,22,11,6,rand2,50
537,72,89,91,41,rand2,50
538,58,79,9,5,rand2,50
539,82,95,308,188,rand2,50
540,58,81,11,6,rand2,50
541,56,12,10,9,rand2,50
542,65,32,18,7,rand2,50
543,53,93,15,7,rand2,50
544,70,65,67,20,rand2,50
545,43,91,5,3,rand2,50
546,56,99,15,7,rand2,50
547,50,79,17,10,rand2,50
548,55,12,19,8,rand2,50
549,66,24,19,5,rand2,50
550,57,22,11,9,rand2,50
551,70,27,11,19,rand2,50
552,43,79,6,4,rand2,50
553,80,95,283,209,rand2,50
554,53,18,23,5,rand2,50
555,49,76,6,4,rand2,50
556,49,58,7,8,rand2,50
557,52,22,12,15,rand2,50
558,70,47,64,15,rand2,50
559,53,57,8,6,rand2,50
560,50,50,18,13,rand2,50
561,50,88,18,9,rand2,50
562,42,99,4,4,rand2,50
563,39,38,5,3,rand2,50
564,69,76,50,9,rand2,50
565,43,50,4,3,rand2,50
566,52,32,12,6,rand2,50
567,69,39,57,10,rand2,50
568,69,93,49,10,rand2,50
569,63,10,4,8,rand2,50
570,52,90,17,8,rand2,50
571,39,22,5,2,rand2,50
572,71,51,84,16,rand2,50
573,74,91,134,12,rand2,50
574,62,78,16,12,rand2,50
575,50,52,20,10,rand2,50
576,52,32,8,10,rand2,50
577,51,68,18,5,rand2,50
578,58,99,19,13,rand2,50
579,62,39,14,5,rand2,50
580,48,93,6,5,rand2,50
581,52,88,17,6,rand2,50
582,58,2,13,5,rand2,50
583,70,99,67,26,rand2,50
584,62,69,24,11,rand2,50
585,39,79,4,3,rand2,50
586,52,32,8,6,rand2,50
587,55,93,11,7,rand2,50
588,72,93,113,16,rand2,50
589,79,23,236,185,rand2,50
590,40,91,3,3,rand2,50
591,49,66,7,7,rand2,50
592,77,95,58,46,rand2,50
593,57,58,17,9,rand2,50
594,51,79,10,7,rand2,50
595,38,32,1,2,rand2,50
596,55,72,18,5,rand2,50
597,39,8,4,7,rand2,50
598,53,76,14,7,rand2,50
599,79,32,252,179,rand2,50
600,47,83,9,4,rand2,50
601,71,97,85,38,rand2,50
602,57,4,14,5,rand2,50
603,57,7,15,8,rand2,50
604,47,79,4,7,rand2,50
605,58,65,10,9,rand2,50
606,68,29,38,8,rand2,50
607,62,15,16,8,rand2,50
608,75,32,149,26,rand2,50
609,54,77,20,7,rand2,50
610,49,7,4,5,rand2,50
611,42,91,4,2,rand2,50
612,67,97,29,12,rand2,50
613,52,17,16,5,rand2,50
614,77,6,52,52,rand2,50
615,65,12,12,7,rand2,50
616,59,79,15,8,rand2,50
617,51,50,14,11,rand2,50
618,50,12,20,7,rand2,50
619,53,58,12,11,rand2,50
620,52,39,17,7,rand2,50
621,69,68,52,11,rand2,50
622,44,81,4,5,rand2,50
623,51,99,20,6,rand2,50
624,58,12,12,13,rand2,50
625,56,99,19,12,rand2,50
626,45,91,8,3,rand2,50
627,41,50,4,2,rand2,50
628,42,91,4,2,rand2,50
629,45,88,4,5,rand2,50
630,54,22,15,13,rand2,50
631,59,79,12,6,rand2,50
632,83,32,308,202,rand2,50
633,51,72,19,5,rand2,50
634,56,42,15,7,rand2,50
635,52,83,24,9,rand2,50
636,39,93,3,2,rand2,50
637,45,88,7,2,rand2,50
638,52,4,25,7,rand2,50
639,39,91,3,4,rand2,50
640,52,72,17,8,rand2,50
641,58,91,12,9,rand2,50
642,49,79,3,5,rand2,50
643,65,95,10,8,rand2,50
644,42,99,4,3,rand2,50
645,60,75,12,9,rand2,50
646,50,93,14,4,rand2,50
647,50,74,16,5,rand2,50
648,49,83,10,5,rand2,50
649,52,97,8,13,rand2,50
650,52,91,17,6,rand2,50
651,58,15,13,10,rand2,50
652,51,81,19,7,rand2,50
653,49,58,6,4,rand2,50
654,52,93,13,3,rand2,50
655,50,99,21,7,rand2,50
656,48,91,6,3,rand2,50
657,53,15,14,12,rand2,50
658,69,88,52,8,rand2,50
659,37,88,1,2,rand2,50
660,68,91,42,10,rand2,50
661,69,99,48,9,rand2,50
662,73,97,127,34,rand2,50
663,67,23,9,9,rand2,50
664,43,17,3,5,rand2,50
665,44,19,7,7,rand2,50
666,55,12,16,7,rand2,50
667,68,17,44,10,rand2,50
668,59,74,10,6,rand2,50
669,59,66,8,4,rand2,50
670,41,73,5,3,rand2,50
671,51,93,14,8,rand2,50
672,69,69,48,18,rand2,50
673,50,79,19,8,rand2,50
674,68,56,43,10,rand2,50
675,38,24,2,3,rand2,50
676,72,46,103,15,rand2,50
677,50,88,13,5,rand2,50
678,69,79,64,27,rand2,50
679,54,22,11,9,rand2,50
680,68,11,38,15,rand2,50
681,73,96,131,8,rand2,50
682,80,95,273,171,rand2,50
683,55,95,12,11,rand2,50
684,41,51,4,3,rand2,50
685,48,99,5,3,rand2,50
686,51,65,18,5,rand2,50
687,54,12,7,7,rand2,50
688,57,25,12,7,rand2,50
689,44,7,4,4,rand2,50
690,56,22,16,6,rand2,50
691,38,79,1,3,rand2,50
692,58,93,10,9,rand2,50
693,59,77,14,10,rand2,50
694,55,17,12,9,rand2,50
695,41,24,2,2,rand2,50
696,70,100,15,13,rand2,50
697,52,18,14,8,rand2,50
698,43,32,5,4,rand2,50
699,51,11,11,4,rand2,50
700,59,76,7,7,rand2,50
701,56,22,14,8,rand2,50
702,69,88,38,9,rand2,50
703,52,88,10,8,rand2,50
704,40,61,5,2,rand2,50
705,65,32,16,7,rand2,50
706,45,99,6,3,rand2,50
707,58,100,16,7,rand2,50
708,57,22,15,5,rand2,50
709,57,57,10,7,rand2,50
710,63,100,14,11,rand2,50
711,50,81,16,5,rand2,50
712,70,36,73,17,rand2,50
713,73,58,125,23,rand2,50
714,67,72,26,11,rand2,50
715,51,99,8,9,rand2,50
716,46,23,4,4,rand2,50
717,65,66,11,10,rand2,50
718,63,77,11,3,rand2,50
719,60,84,14,7,rand2,50
720,82,23,341,202,rand2,50
721,69,21,50,6,rand2,50
722,51,32,14,7,rand2,50
723,57,83,12,4,rand2,50
724,58,35,11,5,rand2,50
725,54,22,12,8,rand2,50
726,58,66,9,11,rand2,50
727,48,91,10,4,rand2,50
728,68,32,54,19,rand2,50
729,74,65,136,19,rand2,50
730,62,90,15,9,rand2,50
731,46,76,3,4,rand2,50
732,67,22,23,8,rand2,50
733,51,90,16,11,rand2,50
734,55,7,10,4,rand2,50
735,59,17,20,7,rand2,50
736,62,77,17,8,rand2,50
737,77,37,71,65,rand2,50
738,51,93,23,4,rand2,50
739,55,4,16,9,rand2,50
740,74,95,30,33,rand2,50
741,66,81,19,8,rand2,50
742,56,76,9,7,rand2,50
743,67,25,20,5,rand2,50
744,75,91,156,17,rand2,50
745,56,42,10,6,rand2,50
746,59,91,9,6,rand2,50
747,40,99,2,2,rand2,50
748,49,99,8,5,rand2,50
749,55,50,12,9,rand2,50
750,57,91,13,4,rand2,50
751,56,88,10,4,rand2,50
752,50,91,14,5,rand2,50
753,62,4,9,7,rand2,50
754,46,30,3,4,rand2,50
755,69,72,57,9,rand2,50
756,70,5,59,25,rand2,50
757,71,100,87,16,rand2,50
758,65,63,19,4,rand2,50
759,55,100,26,10,rand2,50
760,50,93,20,7,rand2,50
761,57,51,14,8,rand2,50
762,58,42,8,5,rand2,50
763,61,63,13,8,rand2,50
764,45,99,5,4,rand2,50
765,61,99,15,13,rand2,50
766,68,75,39,15,rand2,50
767,51,88,11,5,rand2,50
768,51,7,20,7,rand2,50
769,50,76,17,6,rand2,50
770,53,58,7,14,rand2,50
771,47,88,4,3,rand2,50
772,72,99,106,14,rand2,50
773,50,79,17,7,rand2,50
774,41,29,2,3,rand2,50
775,66,99,15,8,rand2,50
776,63,31,11,7,rand2,50
777,40,88,2,2,rand2,50
778,72,88,95,11,rand2,50
779,68,58,28,23,rand2,50
780,70,7,82,12,rand2,50
781,56,80,7,6,rand2,50
782,52,93,14,7,rand2,50
783,60,83,11,8,rand2,50
784,53,15,24,10,rand2,50
785,51,51,18,6,rand2,50
786,51,32,15,5,rand2,50
787,46,80,8,5,rand2,50
788,72,63,105,10,rand2,50
789,49,88,9,3,rand2,50
790,61,81,14,3,rand2,50
791,55,42,7,4,rand2,50
792,51,88,12,6,rand2,50
793,44,31,5,3,rand2,50
794,44,74,7,4,rand2,50
795,50,93,8,6,rand2,50
796,53,99,16,9,rand2,50
797,71,52,22,16,rand2,50
798,40,88,4,4,rand2,50
799,64,95,11,15,rand2,50
800,50,93,15,8,rand2,50
801,58,88,11,7,rand2,50
802,50,9,9,6,rand2,50
803,52,83,6,18,rand2,50
804,43,83,4,3,rand2,50
805,56,29,19,8,rand2,50
806,73,22,99,30,rand2,50
807,62,93,12,3,rand2,50
808,71,88,76,9,rand2,50
809,55,29,9,3,rand2,50
810,52,43,14,5,rand2,50
811,59,42,13,4,rand2,50
812,52,17,13,8,rand2,50
813,68,68,29,20,rand2,50
814,54,93,15,6,rand2,50
815,48,15,2,7,rand2,50
816,78,32,257,177,rand2,50
817,56,55,10,13,rand2,50
818,44,22,7,4,rand2,50
819,52,99,13,7,rand2,50
820,54,52,17,12,rand2,50
821,56,81,17,7,rand2,50
822,62,99,16,8,rand2,50
823,65,22,10,7,rand2,50
824,49,24,7,5,rand2,50
825,52,79,8,11,rand2,50
826,57,79,15,5,rand2,50
827,47,76,9,3,rand2,50
828,45,39,4,4,rand2,50
829,50,79,19,14,rand2,50
830,50,32,16,9,rand2,50
831,49,88,11,6,rand2,50
832,50,7,13,7,rand2,50
833,64,81,11,6,rand2,50
834,55,39,22,9,rand2,50
835,69,83,72,17,rand2,50
836,48,72,5,4,rand2,50
837,52,15,10,7,rand2,50
838,56,93,4,7,rand2,50
839,51,4,21,3,rand2,50
840,50,79,14,6,rand2,50
841,43,99,4,4,rand2,50
842,37,77,1,2,rand2,50
843,46,93,4,5,rand2,50
844,48,65,5,4,rand2,50
845,46,72,6,5,rand2,50
846,59,89,12,10,rand2,50
847,58,59,15,3,rand2,50
848,64,25,9,14,rand2,50
849,40,2,3,3,rand2,50
850,63,13,15,7,rand2,50
851,57,54,10,12,rand2,50
852,75,95,44,50,rand2,50
853,61,7,11,7,rand2,50
854,49,14,6,9,rand2,50
855,46,32,4,4,rand2,50
856,65,73,9,7,rand2,50
857,51,100,14,9,rand2,50
858,60,99,19,8,rand2,50
859,55,77,17,9,rand2,50
860,58,93,15,7,rand2,50
861,69,91,50,11,rand2,50
862,57,88,13,5,rand2,50
863,42,91,1,2,rand2,50
864,52,91,11,7,rand2,50
865,48,93,5,5,rand2,50
866,53,74,16,5,rand2,50
867,55,18,12,13,rand2,50
868,51,91,13,4,rand2,50
869,67,39,24,8,rand2,50
870,45,88,6,5,rand2,50
871,63,67,9,2,rand2,50
872,48,22,5,9,rand2,50
873,54,88,8,5,rand2,50
874,52,54,15,13,rand2,50
875,44,99,1,4,rand2,50
876,41,7,1,4,rand2,50
877,46,83,4,2,rand2,50
878,71,39,84,15,rand2,50
879,42,81,5,2,rand2,50
880,69,17,54,7,rand2,50
881,48,83,4,6,rand2,50
882,63,58,14,12,rand2,50
883,77,79,175,38,rand2,50
884,60,22,13,11,rand2,50
885,51,93,19,5,rand2,50
886,69,88,55,12,rand2,50
887,77,54,172,35,rand2,50
888,40,99,2,4,rand2,50
889,46,32,6,4,rand2,50
890,67,93,24,8,rand2,50
891,59,29,14,7,rand2,50
892,53,91,18,7,rand2,50
893,56,99,16,11,rand2,50
894,50,63,19,6,rand2,50
895,73,93,117,17,rand2,50
896,53,93,20,4,rand2,50
897,54,97,16,12,rand2,50
898,64,54,18,7,rand2,50
899,55,93,14,6,rand2,50
900,47,97,5,3,rand2,50
901,80,95,255,188,rand2,50
902,66,50,17,13,rand2,50
903,62,1,6,8,rand2,50
904,59,3,9,11,rand2,50
905,53,99,16,8,rand2,50
906,50,4,20,7,rand2,50
907,54,22,13,11,rand2,50
908,52,88,18,7,rand2,50
909,62,92,15,8,rand2,50
910,57,27,6,9,rand2,50
911,48,32,11,2,rand2,50
912,69,65,66,12,rand2,50
913,50,91,16,6,rand2,50
914,67,79,27,9,rand2,50
915,53,37,11,7,rand2,50
916,72,83,100,23,rand2,50
917,72,79,108,37,rand2,50
918,46,88,8,4,rand2,50
919,58,100,17,4,rand2,50
920,45,91,6,4,rand2,50
921,68,99,22,19,rand2,50
922,56,99,8,8,rand2,50
923,70,51,57,29,rand2,50
924,59,97,14,11,rand2,50
925,73,15,98,28,rand2,50
926,53,7,9,7,rand2,50
927,43,99,3,3,rand2,50
928,76,95,52,45,rand2,50
929,71,22,86,29,rand2,50
930,70,32,63,16,rand2,50
931,46,99,6,3,rand2,50
932,76,23,44,54,rand2,50
933,47,4,7,3,rand2,50
934,70,17,66,10,rand2,50
935,50,54,18,6,rand2,50
936,53,7,11,9,rand2,50
937,49,99,7,4,rand2,50
938,53,72,15,5,rand2,50
939,50,91,12,10,rand2,50
940,43,74,3,2,rand2,50
941,44,39,2,5,rand2,50
942,72,65,85,16,rand2,50
943,62,95,13,10,rand2,50
944,58,10,13,5,rand2,50
945,55,93,14,4,rand2,50
946,63,72,10,6,rand2,50
947,58,79,15,9,rand2,50
948,47,68,4,6,rand2,50
949,59,79,20,7,rand2,50
950,50,7,18,6,rand2,50
951,64,59,17,16,rand2,50
952,70,9,66,24,rand2,50
953,70,93,65,16,rand2,50
954,50,7,14,6,rand2,50
955,46,99,5,3,rand2,50
956,70,99,61,10,rand2,50
957,83,80,317,224,rand2,50
958,43,39,4,4,rand2,50
959,44,74,4,4,rand2,50
960,67,17,28,6,rand2,50
961,70,93,64,11,rand2,50
962,69,17,66,14,rand2,50
963,43,32,4,3,rand2,50
964,51,42,13,7,rand2,50
965,49,91,7,2,rand2,50
966,50,88,12,5,rand2,50
967,72,99,107,16,rand2,50
968,62,88,13,6,rand2,50
969,51,99,13,10,rand2,50
970,52,97,7,13,rand2,50
971,56,99,12,9,rand2,50
972,46,97,6,4,rand2,50
973,44,88,6,4,rand2,50
974,46,63,5,4,rand2,50
975,51,7,13,7,rand2,50
976,58,91,10,5,rand2,50
977,52,97,14,14,rand2,50
978,64,68,9,3,rand2,50
979,51,31,12,14,rand2,50
980,38,99,2,2,rand2,50
981,51,22,17,6,rand2,50
982,45,7,7,5,rand2,50
983,58,83,18,7,rand2,50
984,46,7,7,3,rand2,50
985,55,100,5,9,rand2,50
986,68,7,43,11,rand2,50
987,77,12,177,20,rand2,50
988,55,99,19,9,rand2,50
989,48,91,11,3,rand2,50
990,55,50,11,11,rand2,50
991,62,99,20,7,rand2,50
992,68,99,44,13,rand2,50
993,38,88,3,3,rand2,50
994,50,24,7,10,rand2,50
995,53,88,15,5,rand2,50
996,74,24,140,12,rand2,50
997,67,49,5,6,rand2,50
998,47,12,6,3,rand2,50
999,69,88,61,10,rand2,50
1000,52,45,12,7,rand2,50
